"Transaction.ID","Customer.ID","Transaction.Amount","Transaction.Date","Payment.Method","Product.Category","Quantity","Customer.Age","Customer.Location","Device.Used","IP.Address","Shipping.Address","Billing.Address","Is.Fraudulent","Account.Age.Days","Transaction.Hour"
"89fb582c-14c5-4aed-92bc-79a131aef185","78f6671b-1d3a-4daa-b5de-0131aba05ae7",222.3,"2024-03-28 12:57:10","debit card","home & garden",5,35,"Haynesside","tablet","186.190.167.127","88086 Cynthia Throughway Suite 030
North Joseph, OR 54974","88086 Cynthia Throughway Suite 030
North Joseph, OR 54974",0,274,12
"e629ba7d-14fe-465d-8eb3-c48915e19f78","86f75bad-acc3-41c9-a9ee-59655cdbfcda",425.19,"2024-03-30 15:55:35","debit card","home & garden",3,33,"Lake Nicholasville","tablet","129.129.143.69","3172 Davis Port Suite 161
Vincentmouth, WY 47083","3172 Davis Port Suite 161
Vincentmouth, WY 47083",0,158,15
"734198d7-7e46-48e4-98b3-1d2bae03780c","09edc513-8d86-4445-b356-dd53e0dfba6c",57.37,"2024-03-09 02:09:18","debit card","health & beauty",4,34,"Shannonside","mobile","174.175.153.127","577 David Park Suite 898
North Martinville, FM 81355","577 David Park Suite 898
North Martinville, FM 81355",0,251,2
"b7feef56-fa99-43f9-93c2-514195621ea3","c2ffe846-20c5-4514-b36e-fad39d99b3b0",329.91,"2024-03-10 12:11:30","debit card","health & beauty",3,8,"Nathanhaven","desktop","33.236.93.80","00582 Caitlin Light
Danielhaven, ME 57992","00582 Caitlin Light
Danielhaven, ME 57992",0,290,12
"8bd3fd00-2162-42a2-a0b8-0f9a699b57bf","8b9def90-b43e-4bad-afb9-9f6a0b474046",326.49,"2024-02-27 03:31:04","debit card","electronics",2,40,"Timothyfort","tablet","139.169.101.91","5315 Lisa Summit Apt. 572
East Michelle, MO 28370","5315 Lisa Summit Apt. 572
East Michelle, MO 28370",0,215,3
"b477bdb9-8cbe-405d-ae4b-e2166b4dec81","9a31103c-c32c-4b8a-b57e-c9ef27f68530",174.16,"2024-01-19 13:08:39","bank transfer","electronics",4,35,"Palmertown","tablet","222.140.232.78","093 Adam Islands
South Lindaport, TN 32801","093 Adam Islands
South Lindaport, TN 32801",0,80,13
"146a0e32-6302-49b5-a04e-0e5ef8cb1b5b","76e8622b-d149-4311-a410-907d4111fd8e",276.94,"2024-03-30 22:21:50","credit card","home & garden",3,38,"New Ronald","tablet","18.44.240.216","91877 Scott Rapids
New Zachary, GU 31027","91877 Scott Rapids
New Zachary, GU 31027",0,250,22
"1bf74508-0394-444e-909a-e147c376e5df","936900b3-20b7-4ba8-9da9-2d0f568e4155",428.95,"2024-03-03 15:40:20","credit card","toys & games",3,36,"Lake Thomasville","tablet","25.230.11.117","37145 Morgan Shoal
Stephaniemouth, NE 51957","37145 Morgan Shoal
Stephaniemouth, NE 51957",1,178,15
"9d44e010-582e-4374-8d0c-49b8c4291f62","274477d2-6d7e-4180-b407-64f7bdb4427e",64.64,"2024-03-13 11:44:58","credit card","electronics",5,23,"Elizabethmouth","mobile","199.207.122.233","Unit 6749 Box 6035
DPO AE 65512","Unit 6749 Box 6035
DPO AE 65512",0,221,11
"1df60e11-b464-4837-a5b8-1183b3abeed9","56972d79-2a6c-47fa-852f-7ee6e117af57",817.94,"2024-03-30 13:04:57","bank transfer","clothing",3,47,"Antoniofurt","desktop","153.61.142.168","6487 Alexandra Estate Apt. 070
West Justinland, CT 27167","6487 Alexandra Estate Apt. 070
West Justinland, CT 27167",0,141,13
"8a0f8fd8-0012-4884-9fa8-8f62d0c09f4d","8f58316d-6e33-4055-867a-7a2776a57264",51.43,"2024-03-18 10:05:50","debit card","toys & games",3,33,"Duanebury","desktop","93.73.189.18","5679 Brown Mountains
Debrastad, HI 10340","5679 Brown Mountains
Debrastad, HI 10340",0,217,10
"19d78bbf-a50b-45ed-b99d-01c6fcc679a6","399541e0-0f74-45e9-8754-10d20c7a70b7",224.66,"2024-03-06 10:18:57","debit card","toys & games",4,34,"Lake Carlos","tablet","135.131.76.38","3102 Cook Mall
Lake Linda, AL 08404","3102 Cook Mall
Lake Linda, AL 08404",0,200,10
"ff6e81af-d70e-4b57-a6a0-17e8972a6edd","a94e928c-251b-43f9-aef1-e5fa12eb7a92",193.89,"2024-03-13 11:17:33","debit card","clothing",4,60,"Travishaven","mobile","132.176.77.95","656 Holly Flat Suite 767
Tylerview, ID 38757","656 Holly Flat Suite 767
Tylerview, ID 38757",0,258,11
"609809fc-8005-4229-9f4b-d2d3d98c715d","eb30acf7-1192-4137-af03-d72f5c886be9",141.26,"2024-01-10 01:13:05","bank transfer","electronics",1,32,"North Charlottebury","tablet","12.118.47.193","4721 David Skyway Suite 390
Jonesborough, MI 77395","4721 David Skyway Suite 390
Jonesborough, MI 77395",0,120,1
"d4d65ee0-764f-403e-aba9-a6be45f120e9","3339a92f-e004-4318-a1a9-9ec05f04cfdd",15.95,"2024-02-15 13:52:14","debit card","home & garden",5,32,"Browntown","tablet","199.195.17.203","9181 Cory Prairie
Amberberg, VI 71047","9181 Cory Prairie
Amberberg, VI 71047",0,347,13
"5283c875-e496-40e5-917c-1dc1f3a61a35","edd9271f-3fd4-4fbd-b875-747a3253227c",261.46,"2024-03-17 23:18:20","PayPal","home & garden",3,39,"Jeffreybury","tablet","31.99.159.118","245 Miller Islands Apt. 368
Lynchhaven, WA 91218","245 Miller Islands Apt. 368
Lynchhaven, WA 91218",0,5,23
"2a27d4fd-21ce-45e5-ae19-f4a347c32322","5e4b89fc-cc21-4cbb-9d6c-63ffa260df2f",665.68,"2024-01-26 11:15:18","debit card","home & garden",1,36,"Mikaylaport","desktop","35.68.204.242","31914 Albert Way
Jonesland, VA 07420","31914 Albert Way
Jonesland, VA 07420",0,40,11
"da685c61-5cad-4107-801c-51864f6bb98b","f58da2e7-58e8-49fa-9379-20773e29af34",23.71,"2024-01-24 20:48:45","bank transfer","toys & games",5,38,"New Timothy","mobile","91.184.175.228","USNS Nolan
FPO AE 73202","USNS Nolan
FPO AE 73202",0,286,20
"85c807c7-eacc-4343-8173-63840f79e168","ce979411-6770-45d7-b205-99f172d3526b",67.8,"2024-03-20 14:57:10","bank transfer","clothing",4,46,"Wongfort","mobile","118.212.246.103","935 Wilson Overpass
West Kirkmouth, PW 39520","935 Wilson Overpass
West Kirkmouth, PW 39520",0,95,14
"b6ebffbb-c50c-467d-933c-b4738875f640","0da389ee-760e-4b9c-a3eb-cd4ccce6804b",524.91,"2024-02-06 20:11:08","bank transfer","health & beauty",1,34,"New Nathanmouth","mobile","137.84.185.15","83899 Wilson Manors Apt. 479
Carrillofort, KS 99068","83899 Wilson Manors Apt. 479
Carrillofort, KS 99068",0,130,20
"22925c89-79ec-430e-bd79-6e170ad93ed6","bfa95743-5288-4d1c-b4b4-510e004af712",150.71,"2024-01-20 17:02:47","PayPal","health & beauty",5,30,"Karenland","mobile","154.56.85.98","680 Mora Station
New Carriefort, MO 42684","680 Mora Station
New Carriefort, MO 42684",0,194,17
"7b54a4c7-50ef-4edc-8907-741220ae34ed","50e0e3e6-fccd-44cf-84b3-8593bf079a16",572.44,"2024-03-20 12:30:31","bank transfer","home & garden",4,36,"Lake Jeffreybury","mobile","30.198.5.144","19221 Weber Spur
New Kathrynmouth, KY 47545","19221 Weber Spur
New Kathrynmouth, KY 47545",0,110,12
"f6497870-f00b-4677-856e-a865404f4f47","8652a561-0ce5-40a2-81e8-453868006b43",190.82,"2024-01-31 05:34:53","bank transfer","clothing",2,30,"Kimberlyshire","desktop","156.45.201.214","12700 Johnson Rest Suite 303
Ericland, MS 95958","12700 Johnson Rest Suite 303
Ericland, MS 95958",0,12,5
"74b51552-7e39-45db-aa69-5f0db04ce219","60876d8e-0541-488c-baf8-2320e8705b44",148.83,"2024-03-03 19:19:21","debit card","electronics",4,32,"Lake Taylor","desktop","184.116.247.86","963 Williams Keys
Torreshaven, LA 27761","963 Williams Keys
Torreshaven, LA 27761",0,311,19
"98d30d6f-12fc-442f-b6ea-c4d6b56f33b4","0bef74d8-f79e-4aca-9e4e-24b4356cf0be",61.87,"2024-02-12 12:39:24","debit card","home & garden",4,32,"Dixonshire","tablet","204.52.152.103","82273 Julia Falls
Nguyenton, MD 33726","82273 Julia Falls
Nguyenton, MD 33726",0,205,12
"c2013469-7161-413e-87ef-378bf1437582","e0463782-76d6-4b73-97e7-e495a34e442b",206.18,"2024-03-26 16:05:17","credit card","clothing",1,37,"Carlsonfurt","mobile","7.221.12.85","PSC 4571, Box 0286
APO AP 11965","PSC 4571, Box 0286
APO AP 11965",0,310,16
"57940fee-c61e-437c-ace6-46837f2bad15","4fd984d9-1411-4109-8b32-532a3d0cf37d",263.1,"2024-04-02 17:01:30","debit card","electronics",4,39,"North Victorialand","desktop","185.158.166.112","641 Carey Spurs
North Clifford, CT 77380","641 Carey Spurs
North Clifford, CT 77380",0,161,17
"fe1daed3-d065-4268-98ea-36f1b914d395","34fff933-8c95-47a8-84ac-7f3ab224b3be",181.53,"2024-01-08 06:27:29","debit card","toys & games",5,32,"Lake Mauriceport","desktop","58.152.135.214","4073 Nelson Fields Apt. 768
Melissahaven, IL 06925","4073 Nelson Fields Apt. 768
Melissahaven, IL 06925",0,27,6
"e0400e45-7eb4-4e75-ac76-39ed281a31c7","ce08f50b-e30e-49ec-96e6-d3d81288e37c",328.3,"2024-03-11 15:30:46","bank transfer","home & garden",5,52,"East Christopher","desktop","32.106.51.218","1284 Grant Bypass
New Harold, OH 64039","1284 Grant Bypass
New Harold, OH 64039",0,313,15
"363d9339-700b-4ad7-b5c2-efe191e570d7","03a34d46-b2cd-4552-9ed4-1fc9147c5323",597.16,"2024-01-19 21:49:51","credit card","toys & games",1,30,"Port Gregoryview","desktop","78.219.203.176","61071 Jeffery Station
Keithbury, MA 68511","61071 Jeffery Station
Keithbury, MA 68511",0,206,21
"c301e032-e1c8-406e-8078-09cf83a1d638","97af75ef-85f1-4ab3-8178-c07aeb48431c",78.41,"2024-02-15 11:02:39","PayPal","electronics",3,36,"Bradshawton","mobile","161.159.235.248","USCGC Williams
FPO AP 91012","USCGC Williams
FPO AP 91012",0,324,11
"4328c54e-34d1-4529-ae7a-59561ba48d17","9df09da0-924e-4e50-b1bf-c3f4749d7fd0",247.15,"2024-02-29 07:20:08","debit card","home & garden",2,24,"Port Gregory","tablet","138.226.132.22","175 Casey Turnpike Suite 534
Ruthland, FM 71370","175 Casey Turnpike Suite 534
Ruthland, FM 71370",0,174,7
"04bc2323-7444-497e-b00a-4dc97819515b","5dc0769c-aa76-4e77-8b5a-70c7f54e7192",40.46,"2024-03-31 06:21:06","credit card","clothing",4,34,"Lake Jeremy","mobile","64.242.226.0","732 Jeremy Isle Suite 868
New Jennifer, MD 19435","732 Jeremy Isle Suite 868
New Jennifer, MD 19435",0,185,6
"f90b9399-996f-4f85-a324-f269a4c15809","0c354347-a6c0-4229-ab84-e0ec5ea5602a",247.1,"2024-02-01 10:08:32","debit card","health & beauty",3,17,"New Brenda","desktop","180.162.38.74","6959 Jesus Extension Suite 830
Jenniferfort, FL 13793","609 Carlson Curve
Lake Morganville, SC 75601",0,48,10
"6ce91c07-2058-4cd6-9d22-d6711f3da0e9","d97e46ab-c960-4c76-aff8-c354a748d09e",41.16,"2024-03-23 03:00:12","bank transfer","clothing",3,37,"Terrifort","desktop","123.145.44.147","965 Robert Vista
Keithville, WV 05201","965 Robert Vista
Keithville, WV 05201",0,246,3
"8581abb3-86bc-418b-a8a1-a07a89ea56c1","471ba641-53d9-4a08-bbe2-7e3d33302810",115.68,"2024-01-19 13:29:39","credit card","home & garden",2,37,"East Vincenttown","mobile","20.214.246.204","282 Wendy Pines
Brendamouth, PW 87196","282 Wendy Pines
Brendamouth, PW 87196",0,30,13
"288221cd-7f00-4c50-b516-9cfd256c3288","ea746c1e-037f-49c9-a357-04e7cb55e384",108.07,"2024-02-23 21:06:07","bank transfer","health & beauty",4,18,"East Tiffany","desktop","80.47.164.67","11365 Loretta Land Apt. 698
Barkerton, NY 29958","11365 Loretta Land Apt. 698
Barkerton, NY 29958",0,320,21
"a68c6944-a40f-4b90-8df6-7ea2476c7c99","1ecf082a-5168-4414-90c3-51c3f554ff59",493.4,"2024-02-11 10:55:06","bank transfer","electronics",4,31,"Carrollview","tablet","178.89.225.226","11520 Richard Haven Suite 918
North Antonioton, NV 79810","5832 Johnson Harbor
Port Sandra, VI 33426",0,282,10
"0da4aee1-a3a3-463c-a6e8-a67a3ea1e762","0e2a1452-cc67-4c38-846b-737506bf4d6b",283.82,"2024-01-01 15:17:26","PayPal","toys & games",2,33,"Romeroville","tablet","90.190.114.179","25376 Johns Cape
East Dawnstad, DE 16461","25376 Johns Cape
East Dawnstad, DE 16461",0,331,15
"0dae7602-cf88-4746-9cbc-b79b2237fcb6","62bce8c8-7834-4dea-8f50-f2c10a3cfca8",52.51,"2024-02-18 16:58:24","PayPal","toys & games",5,49,"Jonestown","desktop","123.90.50.209","6920 Michele Circle
Lake Jasonchester, AK 48475","6920 Michele Circle
Lake Jasonchester, AK 48475",0,74,16
"5e2beac9-eca2-4ab9-b9ac-15c4f0fad929","6ee5d4d2-f9e0-4030-96af-11e6080293ac",76.73,"2024-03-19 19:20:13","bank transfer","electronics",3,46,"Lucasburgh","desktop","213.120.141.54","5068 Jackson Turnpike
Blakechester, RI 19742","5068 Jackson Turnpike
Blakechester, RI 19742",0,104,19
"20067ab7-f329-43f9-a929-4a6020459d19","7f7387a4-ea8e-4b3e-baf6-ff5e60c00e3d",36.54,"2024-01-21 16:54:20","PayPal","home & garden",1,32,"North Vanessaland","tablet","25.24.57.157","06467 Smith Wells Apt. 638
East Sara, AZ 57002","06467 Smith Wells Apt. 638
East Sara, AZ 57002",0,329,16
"12cdafdf-72ce-4027-9845-5c4ea9a77c3b","af3af7b5-5454-4e8c-8944-c6f08908359f",28.42,"2024-02-29 04:10:06","bank transfer","electronics",5,33,"West Barrymouth","desktop","77.43.238.195","615 Kevin Overpass
Richardside, WI 65329","615 Kevin Overpass
Richardside, WI 65329",0,191,4
"b51ddd03-d4c4-4554-8195-ebfa8aba37ef","7e784e6c-5e4f-4b3c-ba58-73116791a4be",70.09,"2024-02-02 01:51:02","credit card","clothing",2,32,"Port Scottmouth","mobile","197.226.159.183","507 Barnett Forge Apt. 498
Cordovatown, UT 95849","507 Barnett Forge Apt. 498
Cordovatown, UT 95849",0,44,1
"77a39746-f797-4168-bb44-e4f6ba7a3da4","5fcee0cd-abd9-4920-9b49-3041b8dea6e5",213.56,"2024-02-29 23:43:24","PayPal","toys & games",1,36,"East Christopherview","mobile","168.197.84.223","527 Angela Knolls Suite 971
Port Ashley, RI 66201","527 Angela Knolls Suite 971
Port Ashley, RI 66201",0,81,23
"d433886f-9332-44c6-8d3f-5859565d26dd","2721b825-d1d8-4233-ab76-73792d173205",122.81,"2024-03-16 11:07:46","debit card","clothing",1,29,"North Lisa","desktop","16.33.62.167","PSC 3715, Box 4917
APO AE 41844","PSC 3715, Box 4917
APO AE 41844",0,139,11
"ffd97ce8-7780-4732-9faf-e5158120b5b1","ce5a1699-265f-44ab-aa0f-6b011160a0cb",62.06,"2024-02-01 03:58:43","debit card","clothing",3,43,"Lake Robertbury","tablet","102.225.168.56","174 Archer Via Apt. 610
Leemouth, MS 96029","174 Archer Via Apt. 610
Leemouth, MS 96029",0,173,3
"6e3a2687-8af3-440b-bb4e-a08faa8d7c3c","cb5d3000-2c71-4b33-ae82-133fa74097a0",292.75,"2024-03-19 13:57:08","PayPal","toys & games",3,25,"Marshalltown","desktop","118.124.61.112","593 Brandy Parkways
West Brianfort, MT 67728","593 Brandy Parkways
West Brianfort, MT 67728",0,108,13
"f41581c5-abe5-486f-9d3a-76117893c450","4c231fdd-6200-4e02-8966-4586f4ca447c",307.35,"2024-03-03 10:32:37","PayPal","health & beauty",4,38,"Rossview","mobile","45.146.37.143","4785 Patrick Manor
North Larryport, TN 83511","4785 Patrick Manor
North Larryport, TN 83511",0,53,10
"cc60533a-25fc-4932-92a2-ac750f754537","5b48cee5-90a5-488a-80b3-fe7285d45aa0",45.93,"2024-03-20 02:55:12","credit card","home & garden",1,39,"Wandatown","tablet","109.227.117.203","PSC 2931, Box 9993
APO AA 62146","2814 Teresa Neck Suite 202
New Ann, NE 74492",0,286,2
"fd0f01df-f47b-4914-ba6b-cc874d8462e5","b6787a00-3c20-456b-8efb-86de48afdc0e",173.1,"2024-03-17 13:39:18","PayPal","home & garden",3,38,"Elizabethview","tablet","100.224.57.68","PSC 0853, Box 3102
APO AA 70375","06621 Larson Views Apt. 922
Deanside, AS 71441",0,141,13
"c20746cd-7a52-4e6f-a3df-df0555821dfa","2485aaa1-2bc0-4942-9bb1-78c7608d06fc",100.43,"2024-01-25 06:21:40","credit card","health & beauty",2,19,"New Ashley","tablet","210.125.165.115","75726 Jennifer Burg
Davidside, MT 61540","75726 Jennifer Burg
Davidside, MT 61540",0,5,6
"1c91cecc-1f9e-49a2-afdf-dc5375cf99e6","a0eba01a-08bb-4198-988d-2d0cea5c5523",281.99,"2024-03-17 09:21:57","credit card","health & beauty",1,28,"New Richardborough","tablet","197.144.14.45","428 Green Ports Apt. 855
Lake Roberthaven, ME 88166","428 Green Ports Apt. 855
Lake Roberthaven, ME 88166",0,39,9
"17dfd4c1-ab67-4dc9-814b-e4b62fd240a2","17be54ad-8de1-4e02-95af-003dc63d1982",75.35,"2024-04-02 03:20:25","PayPal","home & garden",1,14,"Medinamouth","tablet","93.244.225.133","9839 Ramos Parks Apt. 980
Lake James, RI 86173","9839 Ramos Parks Apt. 980
Lake James, RI 86173",0,195,3
"2fc9e001-414a-4bf5-b480-02854d584cde","dd288d1d-e2c8-4759-b318-4f7e6c5f62e1",169.96,"2024-02-13 11:27:55","PayPal","toys & games",5,36,"Waltonchester","tablet","52.57.135.123","3738 Jonathan Camp
Jameshaven, KY 60413","3738 Jonathan Camp
Jameshaven, KY 60413",0,264,11
"2b2b4485-20a5-48b9-b1e4-03843552d602","d676f377-d6eb-4cbb-8284-6a9f58c24170",148.73,"2024-02-25 05:46:33","debit card","health & beauty",4,47,"Harrisshire","desktop","33.104.150.136","1223 Trevor Valleys Apt. 172
Port Tylerland, MS 61296","1223 Trevor Valleys Apt. 172
Port Tylerland, MS 61296",0,297,5
"1c3caf77-d57a-4f3c-a67d-deedead937a9","18d06ccb-a87e-4335-ba0e-e1261a531735",80.24,"2024-03-22 23:44:35","debit card","health & beauty",2,25,"Judyville","tablet","182.234.92.77","USNS Harding
FPO AE 84044","USNS Harding
FPO AE 84044",0,118,23
"76dbb12e-5a4c-4eb5-a212-219f02fd8097","cf03f344-e621-41e5-b105-c9ae968a8270",278.31,"2024-01-30 19:36:57","credit card","toys & games",5,10,"Ritaland","desktop","79.87.184.50","8868 Tina Spur Apt. 284
Ballhaven, NJ 30583","8868 Tina Spur Apt. 284
Ballhaven, NJ 30583",0,185,19
"c0620e04-74fa-4868-92d1-9d64c70fe793","27590195-def9-4220-9767-0014c87db4df",838.72,"2024-01-31 00:39:19","debit card","health & beauty",2,41,"West David","desktop","217.244.192.166","335 Miller Meadow Apt. 484
Connerfurt, VT 65574","335 Miller Meadow Apt. 484
Connerfurt, VT 65574",0,215,0
"ebb145fc-7170-421a-a6c1-3da9cbd87929","5651a548-7dc7-49bd-b492-51f4eb8c154f",42.32,"2024-02-12 20:43:44","debit card","home & garden",4,35,"West Amanda","tablet","26.1.86.188","0368 Paul Walks Suite 732
West Joshua, VT 16480","0368 Paul Walks Suite 732
West Joshua, VT 16480",0,66,20
"66ac1815-dbb5-431a-8af3-cd8b34ff701c","c00730f7-8588-463d-8dce-42dfd2ae86e1",379.44,"2024-03-30 02:58:52","bank transfer","health & beauty",5,39,"Martinezton","mobile","156.159.110.92","58763 Thompson Course
Jessicaborough, MP 40712","58763 Thompson Course
Jessicaborough, MP 40712",0,72,2
"3e4bc104-0d6e-4676-9c93-e47c7aaff576","ee7922e2-247b-4ce8-9b4c-8f5ea1cd0ec4",113.81,"2024-03-16 22:48:13","PayPal","home & garden",4,27,"Joshuaville","mobile","58.95.243.118","Unit 6731 Box 3776
DPO AA 09969","Unit 6731 Box 3776
DPO AA 09969",0,309,22
"04ef865e-55b9-472b-8c39-57d0cad327a4","2f3aac90-1701-464f-8179-41703f2a4bf4",46.05,"2024-01-01 18:05:40","PayPal","toys & games",2,41,"Gregorychester","desktop","108.244.46.206","437 Tammie River
West Courtneyside, PA 42735","437 Tammie River
West Courtneyside, PA 42735",0,170,18
"223de401-0264-4930-8c22-8a60400347ea","f9270f76-8e10-4669-9141-ed218e385799",326.78,"2024-02-01 21:49:44","PayPal","home & garden",2,52,"West Kenneth","desktop","220.110.189.51","4567 David Square
Aliciaburgh, OH 74528","4567 David Square
Aliciaburgh, OH 74528",0,62,21
"2d2041de-9ac5-4141-bbea-c5e0314fa340","112886f7-bb5c-47b5-889e-dc4ddeb1c331",1382.31,"2024-01-13 15:24:20","bank transfer","clothing",1,30,"East Georgemouth","desktop","64.229.111.248","925 Todd Expressway
North Darren, WV 16729","925 Todd Expressway
North Darren, WV 16729",0,135,15
"1c15e865-0b04-4c71-94ba-2c9abddde732","45f1b6c1-c8fe-4017-b84f-de1b4bbe2a2a",279.93,"2024-02-20 15:30:38","debit card","toys & games",2,33,"Phamshire","tablet","200.88.206.125","876 Reynolds Curve Apt. 094
Port Autumnport, SC 75245","876 Reynolds Curve Apt. 094
Port Autumnport, SC 75245",0,170,15
"6ae37e16-529a-4626-8f38-82f47beb7070","d219bf0c-6a0c-4de3-b2be-5d12d752a783",171.76,"2024-01-25 13:26:15","debit card","toys & games",5,40,"Samuelview","desktop","69.223.135.122","97054 Cathy Port Suite 253
West Hannah, IN 22594","97054 Cathy Port Suite 253
West Hannah, IN 22594",0,320,13
"2ee7c4e4-99b1-4f76-a79f-1da45cae2c31","55d489e0-2e6b-4b44-b35d-b0d07fc4d18f",70.7,"2024-02-04 15:39:18","debit card","home & garden",3,33,"Port Craig","tablet","70.184.106.111","428 Hughes Cove Suite 512
South Lynn, NY 02430","428 Hughes Cove Suite 512
South Lynn, NY 02430",0,204,15
"2313d1c1-794c-48c0-90f5-825db28d0bc9","3e3b3af9-a472-45a5-8f1d-35a798e2d568",444.29,"2024-01-02 11:04:54","PayPal","clothing",4,25,"Lake Amy","mobile","84.172.15.242","1038 Gregory Lodge Suite 818
West Christina, GA 82875","1038 Gregory Lodge Suite 818
West Christina, GA 82875",0,105,11
"13600a48-2197-45c5-97bd-f6f93280c3af","524a414d-2fe2-4d3f-aef9-3f3dc30e0c12",165.33,"2024-01-25 18:32:55","credit card","electronics",3,35,"Jenkinsfort","desktop","26.72.206.32","PSC 7251, Box 8009
APO AP 89594","4313 Kimberly Crossroad Suite 675
West Derek, HI 38897",0,55,18
"2bda16d1-bbc4-45d0-b020-937b160a38a3","91388c2e-5e3a-478b-8b1d-57c1d091fe6e",19.19,"2024-02-01 10:01:19","bank transfer","home & garden",4,30,"Daviston","desktop","77.136.208.93","Unit 6062 Box 4076
DPO AP 40689","Unit 6062 Box 4076
DPO AP 40689",0,333,10
"b3471213-df7a-4084-a860-728f5f4df7b1","f3356a00-e03d-43a1-946f-809563c1baef",276.65,"2024-03-11 09:20:19","debit card","home & garden",1,41,"South Katrinaland","mobile","69.52.246.84","382 Jack Station
Greenechester, OK 56481","724 Roberson Ramp
Davenportbury, WI 29045",0,308,9
"d97b473e-16a5-4261-ac99-8f1b15a4beb0","0079c2e7-d684-42f5-8f87-fa45a0041b55",181.9,"2024-03-19 23:40:58","PayPal","toys & games",1,15,"New James","tablet","114.75.172.102","5786 George Plains
North Jessica, MO 17585","014 Smith Lodge Apt. 654
Lake Donaldbury, OR 60167",0,15,23
"7f8c0967-ab04-434f-9944-0bfa222c9a5e","c1f9407d-2857-43b3-88d3-437255c7563d",154.18,"2024-01-09 05:41:44","PayPal","home & garden",2,29,"New Whitneychester","mobile","148.193.248.137","0054 Jordan Knolls Apt. 247
Taylorshire, OR 76446","0054 Jordan Knolls Apt. 247
Taylorshire, OR 76446",0,128,5
"75abaf27-e38d-43be-8ba0-649a97286764","9f56bd56-2f96-4a78-91bf-ec96e9317675",198.03,"2024-01-23 09:08:25","PayPal","health & beauty",4,30,"Andrewsbury","desktop","17.168.31.202","79405 Sabrina Squares
West James, PW 77541","79405 Sabrina Squares
West James, PW 77541",0,336,9
"5effbb64-854c-4a8a-8d55-73acda8e533f","f5262fa6-20d1-4ee4-8c69-ec739d210fcf",95.46,"2024-02-18 02:32:45","bank transfer","clothing",4,36,"Beckerton","desktop","89.113.16.191","38572 Philip Freeway
North Jacob, SC 18738","38572 Philip Freeway
North Jacob, SC 18738",0,7,2
"8cb16330-9eb8-4ca2-8b15-dc253aea3338","d24296e4-f028-4d45-b9ed-5c87c684831a",176.22,"2024-01-27 05:05:35","bank transfer","toys & games",5,21,"Edwardsville","mobile","68.79.153.61","62923 Stout Drives
Andrewport, FL 31413","62923 Stout Drives
Andrewport, FL 31413",0,304,5
"b53640a9-a294-4754-820a-42bc09a09c5f","3450edf8-a00c-4707-94e6-6489260c9b64",172.86,"2024-01-03 16:49:49","credit card","toys & games",5,31,"Ashleyland","tablet","42.160.208.169","5638 Rice Village
Elliottland, MI 90170","5638 Rice Village
Elliottland, MI 90170",0,223,16
"3207b89d-728d-4b78-97df-3f7cadd8c593","77734fd6-829a-491b-886e-58ce60e9937c",396.94,"2024-03-22 07:25:36","PayPal","electronics",1,25,"Robbinsfort","tablet","95.91.104.187","74530 Anderson Shore
North Joshuashire, GU 69446","74530 Anderson Shore
North Joshuashire, GU 69446",0,41,7
"1ffd6998-77aa-469c-a4c3-bf8159075092","8f2d9716-5f2e-4c25-8ea9-41fcf982ca1f",27.75,"2024-02-07 02:39:16","bank transfer","electronics",3,30,"East Sarahshire","tablet","31.222.235.8","7031 Griffith Squares Apt. 199
East Shawnville, MD 93273","5899 Austin Skyway
Reillyburgh, GA 90167",0,82,2
"fd9eda48-e0b2-469d-adad-9d4acca1a267","e8a514a0-11ef-4543-bbf5-5cfb273b1669",43.91,"2024-03-04 10:18:34","credit card","clothing",3,47,"Mendezton","mobile","223.186.253.235","07061 Fernandez Square
Alanton, UT 66627","07061 Fernandez Square
Alanton, UT 66627",0,215,10
"3924b1ef-f69f-4092-9078-d99fc8ee3c39","ad7a2031-bcab-45f1-922e-31969617da4b",487.58,"2024-01-03 17:03:35","bank transfer","health & beauty",3,15,"Michelleshire","tablet","58.40.180.15","USNV Brown
FPO AP 25474","USNV Brown
FPO AP 25474",0,154,17
"b5b7e1ba-ee29-47e1-b148-41114300b953","fd6f44f9-a86e-4967-893e-0330ac431d03",241.87,"2024-01-09 19:35:32","bank transfer","health & beauty",4,42,"South Eddiemouth","tablet","82.109.16.89","08325 Mann Road Apt. 608
Amandaport, PR 77597","08325 Mann Road Apt. 608
Amandaport, PR 77597",0,320,19
"7a50cf4e-3f84-45d1-a08b-fa42d18c690c","003ef70f-cbdc-4c10-8ec6-d4ee2a895a74",234.05,"2024-02-28 23:57:08","debit card","clothing",2,26,"Kennethton","tablet","74.60.13.240","27908 Price Center Suite 360
Taylorfurt, MT 32858","27908 Price Center Suite 360
Taylorfurt, MT 32858",0,265,23
"171e38c9-5731-4681-a0fd-c4ebee7f8830","0a5fd338-cc67-4359-945a-fd904e7d8e42",452.57,"2024-04-02 07:15:23","PayPal","clothing",5,30,"South Julia","mobile","102.177.237.165","63936 Sanchez Hills Apt. 691
Barrybury, GA 96252","63936 Sanchez Hills Apt. 691
Barrybury, GA 96252",0,316,7
